@RELATION ParaPhrase
@ATTRIBUTE plainWordSimilarity1  NUMERIC
@ATTRIBUTE plainWordSimilarity2  NUMERIC
@ATTRIBUTE plainWordSimilarityF  NUMERIC
@ATTRIBUTE stemWordSimilairty1  NUMERIC
@ATTRIBUTE stemWordSimilairty2  NUMERIC
@ATTRIBUTE stemWordSimilairtyF  NUMERIC
@ATTRIBUTE deltaSenLen  NUMERIC
@ATTRIBUTE oldUnigram1  NUMERIC
@ATTRIBUTE oldUnigram2  NUMERIC
@ATTRIBUTE unigram1  NUMERIC
@ATTRIBUTE unigram2  NUMERIC
@ATTRIBUTE bigram1  NUMERIC
@ATTRIBUTE bigram2  NUMERIC
@ATTRIBUTE bigramF  NUMERIC
@ATTRIBUTE wordLevelLCS1 NUMERIC
@ATTRIBUTE wordLevelLCS2 NUMERIC
@ATTRIBUTE skipGram1 NUMERIC
@ATTRIBUTE skipGram2 NUMERIC
@ATTRIBUTE PNNCount1 NUMERIC
@ATTRIBUTE PNNCount2 NUMERIC
@ATTRIBUTE SynonymCount1 NUMERIC
@ATTRIBUTE SynonymCount2 NUMERIC
@ATTRIBUTE POSBigram1 NUMERIC
@ATTRIBUTE POSBigram2 NUMERIC
@ATTRIBUTE POSSkipGram1 NUMERIC
@ATTRIBUTE POSSkipGram2 NUMERIC
@ATTRIBUTE PositivePol1 NUMERIC
@ATTRIBUTE NegativePol1 NUMERIC
@ATTRIBUTE PositivePol2 NUMERIC
@ATTRIBUTE NegativePol2 NUMERIC
@ATTRIBUTE IntelligentSVO NUMERIC
@ATTRIBUTE SVOAgreement2 NUMERIC
@ATTRIBUTE trigramFeature1 NUMERIC
@ATTRIBUTE trigramFeature2 NUMERIC
@ATTRIBUTE polarityDistance NUMERIC
@ATTRIBUTE CompletepolarityDistance NUMERIC
@ATTRIBUTE POSTrigram1 NUMERIC
@ATTRIBUTE POSTrigram2 NUMERIC
@ATTRIBUTE nGram1 NUMERIC
@ATTRIBUTE nGram2 NUMERIC
@ATTRIBUTE class {0,1}
@DATA
0.942647,0.942647,0.907853,0.705882,0.705882,0.734118,0,0.705882,0.764706,0.705882,0.764706,0.5,0.5,0.5,0.705882,0.705882,0.411765,0.411765,0.0588235,0.0588235,0.235294117647 , 0.24064171123,0.529412,0.647059,0.573529,0.845588,0.61538110939600621,0.38461889060399401,0.61372544839035137,0.38627455160964808,0,0,0.266667,0.266667,0.00234146,0.00234146,0.375,0.4375,5.70588,5.70588,1
0.761742,0.761742,0.891165,0.8,0.8,0.888889,0.2,0.5,0.625,0.4,0.4,0.333333,0.428571,0.375,0.4,0.5,0.0857143,0.163043,0.276364,0.345455,0.0214285714286 , 0.01,0.5,0.75,0.222222,0.642857,0.4906920968407309,0.50930790315926988,0.46861703230165663,0.53138296769834326,0,0,0.25,0.333333,0.0312189,0.0312189,0.444444,0.571429,1.2,1.2,1
0.857692,0.857692,0.888788,0.769231,0.769231,0.8,0.0769231,0.769231,0.769231,0.692308,0.692308,0.75,0.75,0.75,0.769231,0.769231,0.464191,0.464191,0.125,0.115385,0.0769230769231 , 0.0833333333333,0.785714,0.733333,0.651515,0.525641,0.74066953327769858,0.25933046672230192,0.83354853708759968,0.16645146291239871,2,2,0.727273,0.727273,0.131351,0.131351,0.846154,0.6875,3.84615,3.84615,1
0.718815,0.718815,0.885523,0.722222,0.722222,0.727735,0.166667,0.666667,0.733333,0.555556,0.5,0.529412,0.571429,0.549618,0.5,0.6,0.140831,0.241739,0.135802,0.162963,0.347407407407 , 0.352272727273,0.473684,0.5625,0.72549,0.619048,0.57341229790052584,0.42658770209947505,0.71225182323130665,0.28774817676869419,0,0,0.3125,0.384615,0.196349,0.196349,0.352941,0.4,2.38889,2.38889,1
0.839286,0.839286,0.834583,0.571429,0.571429,0.571429,0,0.571429,0.571429,0.571429,0.571429,0.461538,0.384615,0.41958,0.571429,0.571429,0.196162,0.196162,0.367857,0.367857,0.214285714286 , 0.22619047619,0.466667,0.4,1,0.472527,0.22232988194245396,0.77767011805754649,0.34124557768669717,0.65875442231330261,0,0,0.333333,0.333333,0.168172,0.168172,0.3125,0.3125,3.57143,3.57143,1
0.754921,0.754921,0.774084,0.466667,0.466667,0.482759,0.0666667,0.5,0.470588,0.4,0.4,0.266667,0.3125,0.28777,0.375,0.352941,0.0775862,0.0648259,0.181633,0.169524,0 , 0,0.5,0.5,0.494505,0.552381,0.44112343930405029,0.55887656069594982,0.37504497132878495,0.62495502867121488,0,0,0.0714286,0.0666667,0.0934491,0.0934491,0.266667,0.266667,2,2,1
0.835676,0.835676,0.852161,0.52381,0.52381,0.55,0.0952381,0.578947,0.52381,0.52381,0.52381,0.388889,0.35,0.368421,0.473684,0.428571,0.113028,0.0839206,0.292899,0.265004,0.353535353535 , 0.392543859649,0.578947,0.47619,0.789474,0.671429,0.48095213386349933,0.51904786613650189,0.53182334474393977,0.46817665525605678,0,0,0.235294,0.210526,0.0719428,0.0719428,0.277778,0.227273,4,4,1
0.834039,0.834039,0.880288,0.695652,0.695652,0.727273,0.0869565,0.695652,0.761905,0.652174,0.652174,0.636364,0.7,0.666667,0.695652,0.761905,0.34001,0.445868,0.272445,0.298392,0.385714285714 , 0.379710144928,0.782609,0.809524,0.976285,0.890476,0.49671412795520165,0.50328587204479958,0.46183314266744996,0.53816685733255043,2,2,0.428571,0.473684,0.0493292,0.0493292,0.666667,0.736842,6.34783,6.34783,1
0.90619,0.90619,0.945977,0.84,0.84,0.913043,0.16,0.857143,0.72,0.72,0.72,0.85,0.625,0.720339,0.857143,0.72,0.632287,0.376,0.231293,0.194286,0.215079365079 , 0.243386243386,0.714286,0.6,0.990476,0.91,0.53095858038946375,0.46904141961053675,0.45905927884443087,0.54094072115556791,2,2,0.631579,0.521739,0.101681,0.101681,0.714286,0.6,7.88,7.88,1
0.630272,0.630272,0.81523,0.52381,0.52381,0.569948,0.238095,0.52381,0.625,0.47619,0.428571,0.2,0.266667,0.228571,0.428571,0.5625,0.0903267,0.202586,0.185714,0.24375,0.1328125 , 0.152777777778,0.47619,0.5625,0.704762,0.825,0.60916233368660266,0.39083766631339689,0.84240794727061652,0.15759205272938387,0,0,0.105263,0.142857,0.329859,0.329859,0.190476,0.285714,1.90476,1.90476,1
0.939063,0.939063,0.947834,0.6875,0.6875,0.6875,0,0.6875,0.6875,0.6875,0.6875,0.666667,0.6,0.631579,0.5625,0.5625,0.211207,0.211207,0.363021,0.363021,0.5 , 0.516443452381,0.625,0.5625,0.741667,0.75,0.38176354816876196,0.61823645183123954,0.22135506035222685,0.77864493964777259,2,2,0.357143,0.357143,0.226852,0.226852,0.4,0.375,3.8125,3.8125,1
0.824312,0.824312,0.88054,0.48,0.48,0.630303,0.4,0.8125,0.56,0.48,0.52,0.666667,0.416667,0.512821,0.75,0.48,0.525862,0.139429,0.443333,0.266,0.0826666666667 , 0.133333333333,0.8125,0.583333,0.971429,0.436667,0.40728742962312109,0.5927125703768793,0.38409246273296593,0.61590753726703507,0,0,0.5,0.304348,0.0328026,0.0328026,0.7,0.5,4.08,4.08,0
0.605401,0.605401,0.881747,0.444444,0.444444,0.533333,0.333333,0.388889,0.583333,0.388889,0.388889,0.352941,0.363636,0.358209,0.277778,0.416667,0.0283688,0.0939597,0.258488,0.387731,0.345238095238 , 0.235209235209,0.333333,0.25,0.372549,0.666667,0.66205022082482712,0.33794977917517377,0.37228804675872923,0.62771195324127116,0,0,0.125,0.2,0.409786,0.409786,0,0,2.22222,2.22222,1
0.839212,0.839212,0.880852,0.454545,0.454545,0.588235,0.363636,0.714286,0.478261,0.454545,0.5,0.692308,0.5,0.580645,0.714286,0.434783,0.413646,0.0947728,0.0873016,0.0555556,0.0909090909091 , 0.142857142857,0.857143,0.545455,0.989011,0.636364,0.32384524109948853,0.67615475890051102,0.32644090287654182,0.67355909712345841,6,6,0.666667,0.380952,0.00367082,0.00367082,0.6875,0.5,3.91304,3.91304,1
0.742222,0.742222,0.789345,0.466667,0.466667,0.482759,0.0666667,0.5,0.411765,0.466667,0.466667,0.384615,0.375,0.379747,0.5,0.411765,0.134328,0.0756303,0.213095,0.198889,0.407407407407 , 0.4375,0.333333,0.333333,0.373626,0.419048,0.23568159076906803,0.76431840923093197,0.37607677346584228,0.62392322653415722,1,2,0.25,0.2,0.198549,0.198549,0.230769,0.2,4.35294,4.35294,1
0.598291,0.598291,0.828213,0.615385,0.615385,0.64,0.307692,0.615385,0.666667,0.576923,0.461538,0.28,0.352941,0.312268,0.461538,0.666667,0.114876,0.343465,0.115385,0.166667,0.222222222222 , 0.202608929532,0.5,0.666667,0.926154,0.888889,0.70728991291939369,0.29271008708060631,0.38318581558150233,0.61681418441849889,0,0,0.125,0.1875,0.458352,0.458352,0.384615,0.529412,2.76923,2.76923,0
0.679221,0.679221,0.744252,0.4,0.4,0.525,0.333333,0.5,0.4,0.266667,0.333333,0.333333,0.214286,0.26087,0.5,0.333333,0.177143,0.053913,0.366721,0.244481,0.168172938173 , 0.209090909091,0.4,0.533333,0.333333,0.47619,0.3947107316291657,0.60528926837083452,0.45454812435343911,0.54545187564656017,0,0,0.125,0.0769231,0.0846229,0.0846229,0.25,0.230769,0.866667,0.866667,1
0.887187,0.887187,0.927016,0.695652,0.695652,0.879884,0.26087,0.941176,0.782609,0.695652,0.73913,0.8125,0.727273,0.767528,0.941176,0.695652,0.941176,0.383,0.382353,0.282609,0.186801242236 , 0.235294117647,0.882353,0.652174,1,0.786561,0.39918352773347299,0.60081647226652657,0.44615082912681314,0.55384917087318719,3,3,0.733333,0.52381,0.0664218,0.0664218,0.8,0.571429,5,5,1
0.867927,0.867927,0.888139,0.764706,0.764706,0.734118,0,0.705882,0.647059,0.705882,0.647059,0.625,0.625,0.625,0.647059,0.647059,0.291717,0.291717,0.151261,0.151261,0.235294117647 , 0.242647058824,0.666667,0.722222,0.669118,0.647059,0.26021608480760583,0.73978391519239484,0.21631005327501193,0.78368994672498893,0,0,0.6,0.6,0.0620925,0.0620925,0.6875,0.6875,6.11765,6.11765,1
0.707639,0.707639,0.893358,0.75,0.75,0.793388,0.208333,0.75,0.842105,0.75,0.666667,0.478261,0.611111,0.536585,0.625,0.789474,0.303787,0.609146,0.149306,0.188596,0.324812030075 , 0.257638888889,0.625,0.684211,0.717391,0.818713,0.55041395144860872,0.44958604855139306,0.54781577683226845,0.45218422316773071,3,4,0.363636,0.470588,0.00367437,0.00367437,0.5,0.6,6.08333,6.08333,1
0.895473,0.895473,0.91892,0.636364,0.636364,0.772414,0.227273,0.736842,0.681818,0.636364,0.681818,0.777778,0.571429,0.658824,0.736842,0.636364,0.445211,0.287786,0.538749,0.416306,0.33039044289 , 0.411764705882,0.75,0.272727,1,0.909091,0.44623918550449115,0.55376081449551007,0.45496496660943031,0.54503503339056869,1,1,0.647059,0.55,0.0123401,0.0123401,1,0.272727,5.13636,5.13636,1
0.793197,0.793197,0.885728,0.666667,0.666667,0.717949,0.142857,0.608696,0.777778,0.666667,0.666667,0.636364,0.705882,0.669323,0.608696,0.777778,0.229116,0.475177,0.213605,0.249206,0.111111111111 , 0.0952380952381,0.681818,0.85,0.6,0.986928,0.70661591863098039,0.29338408136901972,0.7009608492727718,0.29903915072722859,1,0,0.428571,0.5625,0.00799748,0.00799748,0.636364,0.7,4.95652,4.95652,1
0.707044,0.707044,0.772104,0.5,0.5,0.5625,0.125,0.5,0.642857,0.5,0.5625,0.266667,0.307692,0.285714,0.5,0.571429,0.168103,0.249467,0.185714,0.212245,0.294642857143 , 0.263020833333,0.411765,0.428571,0.741667,0.78022,0.26158885992093095,0.73841114007906905,0.75698382654436602,0.24301617345563448,1,0,0.142857,0.166667,0.700594,0.700594,0.176471,0.230769,1.1875,1.1875,1
0.802604,0.802604,0.813911,0.625,0.625,0.645161,0.0625,0.666667,0.625,0.5625,0.5625,0.357143,0.333333,0.344828,0.466667,0.4375,0.121739,0.100575,0.128889,0.120833,0.394345238095 , 0.34,0.666667,0.5625,0.647619,0.616667,0.65492337141536183,0.34507662858463745,0.55192622594645058,0.44807377405354865,2,2,0.230769,0.214286,0.14566,0.14566,0.384615,0.333333,1.1875,1.1875,1
0.899388,0.899388,0.926139,0.84,0.84,0.835821,0.04,0.833333,0.76,0.8,0.76,0.652174,0.583333,0.615836,0.791667,0.76,0.507315,0.449143,0.300595,0.288571,0.42 , 0.425,0.68,0.6,1,0.89,0.59660992318543937,0.40339007681456146,0.6448463618024951,0.35515363819750606,4,5,0.545455,0.521739,0.0682166,0.0682166,0.541667,0.541667,9.08,9.08,1
0.693415,0.693415,0.864505,0.538462,0.538462,0.608696,0.230769,0.538462,0.7,0.538462,0.538462,0.4,0.526316,0.454545,0.538462,0.7,0.158929,0.347407,0.174825,0.227273,0.319583333333 , 0.201388888889,0.423077,0.5,0.655385,0.884211,0.39185781085820537,0.6081421891417923,0.62693218981710885,0.37306781018289242,6,5,0.25,0.333333,0.332445,0.332445,0.222222,0.333333,4.84615,4.84615,1
0.822707,0.822707,0.850834,0.555556,0.555556,0.625,0.222222,0.714286,0.555556,0.555556,0.555556,0.615385,0.411765,0.493392,0.714286,0.555556,0.373134,0.177305,0.253401,0.19709,0.229166666667 , 0.294642857143,0.571429,0.421053,0.835165,0.660131,0.46038432361829201,0.5396156763817076,0.48725206050232617,0.51274793949767372,3,3,0.5,0.375,0.0379967,0.0379967,0.6,0.428571,4.16667,4.16667,1
0.743386,0.743386,0.926397,0.703704,0.703704,0.791667,0.222222,0.703704,0.904762,0.703704,0.703704,0.538462,0.7,0.608696,0.62963,0.809524,0.310324,0.65663,0.275132,0.353741,0.394805194805 , 0.310288065844,0.62963,0.714286,0.638177,0.985714,0.5213153649244755,0.47868463507552278,0.71214782136736288,0.28785217863263762,3,0,0.44,0.578947,0.269878,0.269878,0.518519,0.666667,7.33333,7.33333,1
0.741508,0.741508,0.869021,0.633333,0.633333,0.661509,0.133333,0.633333,0.653846,0.6,0.566667,0.344828,0.4,0.37037,0.566667,0.653846,0.189392,0.29041,0.257381,0.296978,0.355769230769 , 0.313650793651,0.645161,0.62963,0.848276,0.707692,0.66195542006650576,0.33804457993349202,0.77935025832408156,0.22064974167591742,0,0,0.214286,0.25,0.166021,0.166021,0.413793,0.44,6.93333,6.93333,1
0.670455,0.670455,0.827269,0.545455,0.545455,0.566038,0.227273,0.545455,0.588235,0.545455,0.454545,0.238095,0.3125,0.27027,0.454545,0.588235,0.105968,0.228091,0.162879,0.210784,0.366946778711 , 0.287878787879,0.454545,0.529412,0.805195,0.919118,0.60139596387665561,0.39860403612334239,0.79901602864153176,0.20098397135846641,3,2,0.15,0.2,0.279477,0.279477,0.2,0.266667,3.45455,3.45455,1
0.886905,0.886905,0.890144,0.642857,0.642857,0.666667,0.0714286,0.785714,0.733333,0.571429,0.571429,0.692308,0.642857,0.666667,0.5,0.466667,0.185501,0.151304,0.0662393,0.0615079,0.297619047619 , 0.314102564103,0.615385,0.571429,0.435897,0.395604,0.39469620373727082,0.6053037962627299,0.078829889575480538,0.92117011042451824,0,0,0.333333,0.307692,0.446702,0.446702,0.333333,0.333333,3.66667,3.66667,1
0.708929,0.708929,0.850838,0.65,0.65,0.67679,0.15,0.6,0.647059,0.6,0.55,0.315789,0.4375,0.366812,0.5,0.588235,0.15037,0.243697,0.241667,0.284314,0.265266106443 , 0.218333333333,0.4,0.411765,0.636842,0.742647,0.5252576831838307,0.47474231681616846,0.61678278921632135,0.38321721078367738,1,0,0.222222,0.266667,0.129436,0.129436,0.111111,0.133333,4.25,4.25,1
0.864635,0.864635,0.927529,0.76,0.76,0.771139,0.08,0.76,0.782609,0.76,0.72,0.666667,0.727273,0.695652,0.72,0.782609,0.381714,0.489497,0.333206,0.362181,0.229069119287 , 0.209,0.88,0.782609,0.993333,1,0.40515402829339431,0.5948459717066058,0.26916625275593864,0.73083374724406047,2,3,0.608696,0.666667,0.192316,0.192316,0.68,0.666667,9.8,9.8,1
0.612281,0.612281,0.803615,0.526316,0.526316,0.625,0.315789,0.526316,0.769231,0.473684,0.473684,0.333333,0.5,0.4,0.526316,0.769231,0.150992,0.464191,0.126316,0.184615,0.323076923077 , 0.228571428571,0.45,0.692308,0.660819,0.846154,0.50244186929909096,0.49755813070091004,0.81767810713733935,0.18232189286266165,0,0,0.294118,0.454545,0.445811,0.445811,0.4,0.666667,3.89474,3.89474,1
0.748536,0.748536,0.857387,0.655172,0.655172,0.703704,0.137931,0.566667,0.68,0.586207,0.586207,0.413793,0.375,0.393443,0.4,0.48,0.08,0.137905,0.201149,0.233333,0.365 , 0.332636711947,0.482759,0.52,0.608374,0.646667,0.15324298211659332,0.84675701788340674,0.14208339423881994,0.85791660576118001,5,4,0.214286,0.26087,0.015782,0.015782,0.333333,0.375,3.53333,3.53333,1
0.544733,0.544733,0.741247,0.333333,0.333333,0.384615,0.266667,0.333333,0.454545,0.266667,0.266667,0.142857,0.2,0.166667,0.333333,0.454545,0.0434783,0.108225,0.151515,0.206612,0.189393939394 , 0.14,0.285714,0.363636,0.257143,0.745455,0.68231103798117343,0.31768896201882729,0.47637504705786249,0.52362495294213796,2,0,0,0,0.291237,0.291237,0.0833333,0.1,0.666667,0.666667,1
0.833333,0.833333,0.843761,0.571429,0.571429,0.64,0.214286,0.727273,0.571429,0.571429,0.571429,0.6,0.538462,0.567568,0.727273,0.571429,0.398268,0.196162,0.167585,0.131674,0.296672077922 , 0.363636363636,0.5,0.333333,0.763636,0.527473,0.24024066044500098,0.75975933955499797,0.24456470459275612,0.7554352954072443,0,0,0.444444,0.333333,0.00611512,0.00611512,0.3,0.230769,2,2,1
0.669312,0.669312,0.853946,0.571429,0.571429,0.642336,0.285714,0.541667,0.666667,0.571429,0.52381,0.347826,0.529412,0.419825,0.5,0.666667,0.128657,0.302938,0.136364,0.1875,0.25 , 0.181818181818,0.875,0.875,0.623377,0.991667,0.55740735259462815,0.44259264740537191,0.55740735259462815,0.44259264740537191,4,4,0.272727,0.375,0,0,1,1,5.625,5.625,1
0.904,0.904,0.928163,0.6,0.6,0.741886,0.32,0.882353,0.64,0.6,0.64,0.5625,0.458333,0.505102,0.823529,0.56,0.663866,0.210667,0.319608,0.217333,0.253333333333 , 0.352941176471,0.705882,0.52,0.882353,0.866667,0.24507948102563257,0.75492051897436641,0.063425559464989151,0.93657444053500793,0,0,0.333333,0.217391,0.256897,0.256897,0.4375,0.291667,5.6,5.6,1
0.8,0.8,0.97084,0.666667,0.666667,0.740741,0.2,0.666667,0.833333,0.666667,0.666667,0.5,0.545455,0.521739,0.533333,0.666667,0.248696,0.479866,0.4,0.5,0.428571428571 , 0.339393939394,0.466667,0.5,0.857143,0.984848,0.40931894491898729,0.59068105508101265,0.52011409409390241,0.47988590590609664,0,0,0.153846,0.2,0.156688,0.156688,0.277778,0.384615,2.66667,2.66667,1
0.773601,0.773601,0.784784,0.315789,0.315789,0.383562,0.210526,0.4,0.368421,0.315789,0.368421,0.285714,0.166667,0.210526,0.4,0.315789,0.0817391,0.0405522,0.292857,0.231203,0.100877192982 , 0.0833333333333,0.4,0.421053,0.609524,0.912281,0.33441128244567653,0.66558871755432247,0.30392645020009207,0.69607354979990688,2,0,0.0769231,0.0588235,0.0431121,0.0431121,0,0,1.68421,1.68421,1
0.902778,0.902778,0.948905,0.777778,0.777778,0.8,0.0555556,0.823529,0.777778,0.777778,0.777778,0.9375,0.647059,0.765661,0.823529,0.777778,0.563025,0.475177,0.25,0.236111,0.111111111111 , 0.117647058824,0.705882,0.631579,0.772059,0.843137,0.80946899759890534,0.19053100240109472,0.79856021005707056,0.20143978994292822,0,0,0.533333,0.5,0.0154274,0.0154274,0.625,0.5,8.22222,8.22222,1
0.714286,0.714286,0.917489,0.692308,0.692308,0.780612,0.269231,0.692308,0.894737,0.692308,0.653846,0.52,0.722222,0.604651,0.576923,0.789474,0.266012,0.677308,0.230769,0.315789,0.368421052632 , 0.280650721827,0.807692,0.947368,0.796923,0.789474,0.31550014039583152,0.68449985960416793,0.41889232985409053,0.58110767014591092,0,0,0.416667,0.588235,0.146219,0.146219,0.64,0.823529,6.03846,6.03846,1
0.883333,0.883333,0.884846,0.666667,0.666667,0.738462,0.0833333,0.636364,0.666667,0.583333,0.666667,0.5,0.454545,0.47619,0.636364,0.583333,0.298701,0.231544,0.272727,0.25,0.333333333333 , 0.363636363636,0.545455,0.583333,0.509091,0.575758,0.65719487263471199,0.34280512736528862,0.65063964875065461,0.3493603512493445,0,0,0.333333,0.3,0.00927049,0.00927049,0.444444,0.4,2.08333,2.08333,1
0.629216,0.629216,0.664442,0.3125,0.3125,0.344828,0.1875,0.4375,0.368421,0.3125,0.3125,0.133333,0.111111,0.121212,0.375,0.315789,0.0689655,0.041415,0.115385,0.0882353,0.0588235294118 , 0.0820512820513,0.0769231,0.125,0.794872,0.544118,0.68758720108689941,0.31241279891310081,0.45063645337639302,0.54936354662360687,0,0,0.0714286,0.0588235,0.335099,0.335099,0,0,1.63158,1.63158,0
0.792667,0.792667,0.902356,0.68,0.68,0.758364,0.16,0.68,0.857143,0.68,0.72,0.625,0.65,0.637255,0.6,0.714286,0.274667,0.461883,0.296,0.352381,0.47619047619 , 0.363333333333,0.692308,0.818182,0.666667,0.857143,0.81228138789311022,0.18771861210689023,0.872914776676187,0.12708522332381406,0,0,0.391304,0.473684,0.0857486,0.0857486,0.583333,0.75,6.36,6.36,1
0.835112,0.835112,0.848146,0.538462,0.538462,0.567568,0.0384615,0.576923,0.615385,0.538462,0.576923,0.28,0.28,0.28,0.423077,0.423077,0.139275,0.139275,0.200409,0.208425,0.244 , 0.269813519814,0.5,0.407407,0.916923,0.673333,0.51719162271325625,0.4828083772867437,0.3695460518135098,0.63045394818648826,3,3,0.125,0.125,0.208802,0.208802,0.2,0.185185,3.92308,3.92308,0
0.749524,0.749524,0.887291,0.68,0.68,0.713287,0.2,0.68,0.75,0.68,0.6,0.416667,0.578947,0.484581,0.6,0.75,0.225524,0.438519,0.18,0.225,0.50625 , 0.403076923077,0.576923,0.571429,0.816667,0.789474,0.57739209358356591,0.42260790641643203,0.50089487590826265,0.49910512409173702,1,0,0.304348,0.388889,0.108183,0.108183,0.375,0.473684,6.48,6.48,1
0.783626,0.783626,0.941036,0.842105,0.842105,0.887246,0.157895,0.842105,0.9375,0.789474,0.736842,0.611111,0.8,0.692913,0.684211,0.8125,0.457291,0.761494,0.204678,0.243056,0.375 , 0.373205741627,0.65,0.764706,0.730994,0.816667,0.35579380901415425,0.64420619098584631,0.54034499541982861,0.4596550045801705,0,0,0.411765,0.5,0.260995,0.260995,0.526316,0.625,3.84211,3.84211,1
0.827778,0.827778,0.860261,0.5,0.5,0.545455,0.166667,0.6,0.5,0.5,0.5,0.571429,0.529412,0.549618,0.6,0.5,0.224348,0.130699,0.0777778,0.0648148,0.111111111111 , 0.133333333333,0.666667,0.55,0.714286,0.418301,0.19428069278117277,0.8057193072188279,0.67613929948552298,0.3238607005144758,5,5,0.538462,0.4375,0.681451,0.681451,0.5,0.421053,3.22222,3.22222,0
0.660714,0.660714,0.765362,0.416667,0.416667,0.512821,0.25,0.416667,0.666667,0.416667,0.5,0.181818,0.25,0.210526,0.416667,0.555556,0.0838926,0.193798,0.166667,0.222222,0.111111111111 , 0.0902777777778,0.166667,0.222222,0.393939,0.416667,0.83891415990703555,0.16108584009296345,0.76030287680254749,0.23969712319745268,0,0,0.1,0.142857,0.111173,0.111173,0.1,0.142857,0.916667,0.916667,0
0.903663,0.903663,0.8973,0.769231,0.769231,0.787992,0,0.769231,0.807692,0.769231,0.807692,0.68,0.64,0.659394,0.730769,0.730769,0.428329,0.428329,0.311355,0.311355,0.40293040293 , 0.423076923077,0.692308,0.64,0.806154,0.895385,0.68498474822334354,0.31501525177665624,0.59575823411766926,0.40424176588233129,0,0,0.416667,0.416667,0.126185,0.126185,0.44,0.458333,5.80769,5.80769,1
0.854386,0.854386,0.966775,0.842105,0.842105,0.861759,0.105263,0.842105,0.882353,0.789474,0.736842,0.722222,0.75,0.735849,0.736842,0.823529,0.419327,0.583433,0.210526,0.235294,0.362745098039 , 0.324561403509,0.789474,0.722222,0.883041,0.860294,0.23596801090999459,0.76403198909000603,0.13807265502366559,0.86192734497633494,4,4,0.588235,0.666667,0.138445,0.138445,0.6,0.631579,5.84211,5.84211,1
0.766607,0.766607,0.84698,0.5,0.5,0.555556,0.2,0.625,0.5,0.5,0.5,0.733333,0.421053,0.534954,0.5625,0.45,0.227011,0.117037,0.255134,0.204107,0.203333333333 , 0.258928571429,0.6875,0.458333,0.858333,0.889474,0.351338304718954,0.64866169528104622,0.52907461449213944,0.47092538550786095,0,0,0.357143,0.277778,0.251357,0.251357,0.5,0.32,4.45,4.45,0
0.885969,0.885969,0.917374,0.678571,0.678571,0.766129,0.178571,0.826087,0.714286,0.678571,0.714286,0.727273,0.555556,0.629921,0.826087,0.678571,0.617489,0.343292,0.152484,0.125255,0.28869047619 , 0.352173913043,0.826087,0.75,0.913043,0.838624,0.8863012024163528,0.11369879758364976,0.9080204925156965,0.091979507484300282,0,0,0.52381,0.423077,0.0307157,0.0307157,0.666667,0.5,5.85714,5.85714,1
0.803919,0.803919,0.9482,0.64,0.64,0.695652,0.16,0.64,0.761905,0.64,0.64,0.708333,0.7,0.704142,0.52,0.619048,0.146286,0.245996,0.314141,0.373978,0.290476190476 , 0.248333333333,0.76,0.857143,0.763333,0.961905,0.7501950817336176,0.24980491826638113,0.76012515791788593,0.23987484208211485,4,3,0.26087,0.315789,0.0140432,0.0140432,0.423077,0.52381,7.32,7.32,1
0.903792,0.903792,0.935837,0.777778,0.777778,0.823529,0.111111,0.875,0.777778,0.722222,0.722222,0.733333,0.588235,0.652819,0.75,0.666667,0.554598,0.391084,0.234821,0.20873,0.166666666667 , 0.1875,0.75,0.666667,0.875,0.816993,0.84095753936770878,0.15904246063229349,0.84563647181917134,0.15436352818082738,2,2,0.428571,0.375,0.00661701,0.00661701,0.666667,0.611111,4.05556,4.05556,1
0.786316,0.786316,0.839984,0.5625,0.5625,0.666667,0.3125,0.818182,0.5625,0.5625,0.5625,0.5,0.333333,0.4,0.727273,0.5,0.463203,0.153736,0.434711,0.298864,0.136817226891 , 0.181818181818,0.454545,0.3125,0.636364,0.741667,0.52783477307873483,0.47216522692126484,0.72239448921531468,0.27760551078468421,0,0,0.333333,0.214286,0.275149,0.275149,0.333333,0.214286,2.1875,2.1875,1
0.864542,0.864542,0.84695,0.588235,0.588235,0.606061,0.0588235,0.625,0.588235,0.588235,0.588235,0.466667,0.5625,0.510121,0.5625,0.529412,0.238506,0.19928,0.15,0.141176,0.243697478992 , 0.259271978022,0.5625,0.5,0.85,0.529412,0.23009012821266864,0.76990987178733206,0.26747100632151866,0.7325289936784809,2,2,0.428571,0.4,0.0528645,0.0528645,0.470588,0.421053,4,4,0
0.703912,0.703912,0.742764,0.357143,0.357143,0.441176,0.214286,0.454545,0.428571,0.357143,0.357143,0.3,0.153846,0.20339,0.363636,0.285714,0.121212,0.0597015,0.262121,0.205952,0.149350649351 , 0.190082644628,0.454545,0.357143,0.6,0.527473,0.57718229968278034,0.42281770031721977,0.69156678994695231,0.30843321005304819,1,0,0,0,0.161764,0.161764,0.111111,0.0769231,1,1,1
0.703283,0.703283,0.814658,0.545455,0.545455,0.585366,0.136364,0.545455,0.631579,0.545455,0.545455,0.285714,0.333333,0.307692,0.545455,0.631579,0.166202,0.257118,0.126263,0.146199,0.215311004785 , 0.185064935065,0.347826,0.368421,0.445887,0.695906,0.82863815265965479,0.1713618473403441,0.91607416831864141,0.08392583168135731,0,0,0.15,0.176471,0.123653,0.123653,0.142857,0.166667,3,3,1
